"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_000307975.2_ASM30797v2","GCA_003012895.2_ASM301289v2","GCA_000015425.1_ASM1542v1","GCA_000189735.2_ASM18973v2","GCA_002009115.1_ASM200911v1","GCA_002762545.2_ASM276254v2","GCA_003359255.2_ASM335925v2","GCA_003627485.2_ASM362748v2","GCA_005280395.1_ASM528039v1","GCA_005280355.1_ASM528035v1"
"GCA_002762545.2_ASM276254v2_CDS_2609","persistent","","10","12","1.2","NA","NA","","","","215","965","800.0","GCA_000307975.2_ASM30797v2_CDS_1372","GCA_003012895.2_ASM301289v2_CDS_3195" "GCA_003012895.2_ASM301289v2_CDS_3194","GCA_000015425.1_ASM1542v1_CDS_2615","GCA_000189735.2_ASM18973v2_CDS_2717","GCA_002009115.1_ASM200911v1_CDS_2927","GCA_002762545.2_ASM276254v2_CDS_2609","GCA_003359255.2_ASM335925v2_CDS_1660" "GCA_003359255.2_ASM335925v2_CDS_1659","GCA_003627485.2_ASM362748v2_CDS_1526","GCA_005280395.1_ASM528039v1_CDS_0548","GCA_005280355.1_ASM528035v1_CDS_0276"
"GCA_002762545.2_ASM276254v2_CDS_2641","persistent","","8","8","1.0","NA","NA","","","","428","518","506.75","GCA_000307975.2_ASM30797v2_CDS_0177","","GCA_000015425.1_ASM1542v1_CDS_2582","GCA_000189735.2_ASM18973v2_CDS_2686","GCA_002009115.1_ASM200911v1_CDS_2959","GCA_002762545.2_ASM276254v2_CDS_2641","","GCA_003627485.2_ASM362748v2_CDS_1560","GCA_005280395.1_ASM528039v1_CDS_0580","GCA_005280355.1_ASM528035v1_CDS_0308"
"GCA_002762545.2_ASM276254v2_CDS_2673","persistent","","6","7","1.17","NA","NA","","","","311","1331","1133.86","","","GCA_000015425.1_ASM1542v1_CDS_1202","GCA_000189735.2_ASM18973v2_CDS_1325","","GCA_002762545.2_ASM276254v2_CDS_2673","GCA_003359255.2_ASM335925v2_CDS_2193" "GCA_003359255.2_ASM335925v2_CDS_2194","GCA_003627485.2_ASM362748v2_CDS_1590","GCA_005280395.1_ASM528039v1_CDS_2018",""
"GCA_002762545.2_ASM276254v2_CDS_2801","persistent","","9","13","1.44","NA","NA","","","","341","1304","905.46","GCA_000307975.2_ASM30797v2_CDS_0555","","GCA_000015425.1_ASM1542v1_CDS_1426","GCA_000189735.2_ASM18973v2_CDS_1471","GCA_002009115.1_ASM200911v1_CDS_0342" "GCA_002009115.1_ASM200911v1_CDS_0341","GCA_002762545.2_ASM276254v2_CDS_2801","GCA_003359255.2_ASM335925v2_CDS_2368" "GCA_003359255.2_ASM335925v2_CDS_2366" "GCA_003359255.2_ASM335925v2_CDS_2367","GCA_003627485.2_ASM362748v2_CDS_1712" "GCA_003627485.2_ASM362748v2_CDS_1713","GCA_005280395.1_ASM528039v1_CDS_1823","GCA_005280355.1_ASM528035v1_CDS_1401"
"GCA_002762545.2_ASM276254v2_CDS_2993","persistent","","10","10","1.0","NA","NA","","","","434","932","882.2","GCA_000307975.2_ASM30797v2_CDS_3184","GCA_003012895.2_ASM301289v2_CDS_3050","GCA_000015425.1_ASM1542v1_CDS_1597","GCA_000189735.2_ASM18973v2_CDS_1659","GCA_002009115.1_ASM200911v1_CDS_0146","GCA_002762545.2_ASM276254v2_CDS_2993","GCA_003359255.2_ASM335925v2_CDS_2665","GCA_003627485.2_ASM362748v2_CDS_1911","GCA_005280395.1_ASM528039v1_CDS_1595","GCA_005280355.1_ASM528035v1_CDS_1206"
"GCA_002762545.2_ASM276254v2_CDS_3185","cloud","","4","4","1.0","NA","NA","","","","185","185","185.0","","","","GCA_000189735.2_ASM18973v2_CDS_1760","","GCA_002762545.2_ASM276254v2_CDS_3185","","GCA_003627485.2_ASM362748v2_CDS_2108","GCA_005280395.1_ASM528039v1_CDS_1393",""
"GCA_002762545.2_ASM276254v2_CDS_3217","cloud","","4","5","1.25","NA","NA","","","","497","497","497.0","","","GCA_000015425.1_ASM1542v1_CDS_1807","GCA_000189735.2_ASM18973v2_CDS_1345","","GCA_002762545.2_ASM276254v2_CDS_0014" "GCA_002762545.2_ASM276254v2_CDS_3217","GCA_003359255.2_ASM335925v2_CDS_2068","","",""
"GCA_002762545.2_ASM276254v2_CDS_3505","cloud","","1","1","1.0","NA","NA","","","","674","674","674.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_3505","","","",""
"GCA_003359255.2_ASM335925v2_CDS_0033","cloud","","1","1","1.0","NA","NA","","","","1064","1064","1064.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_0033","","",""
"GCA_003359255.2_ASM335925v2_CDS_0161","cloud","","1","1","1.0","NA","NA","","","","233","233","233.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_0161","","",""
"GCA_003359255.2_ASM335925v2_CDS_0193","cloud","","1","1","1.0","NA","NA","","","","233","233","233.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_0193","","",""
"GCA_003359255.2_ASM335925v2_CDS_0385","cloud","","4","4","1.0","NA","NA","","","","1310","1415","1362.5","","GCA_003012895.2_ASM301289v2_CDS_0578","GCA_000015425.1_ASM1542v1_CDS_3651","","","","GCA_003359255.2_ASM335925v2_CDS_0385","","GCA_005280395.1_ASM528039v1_CDS_3598",""
"GCA_003359255.2_ASM335925v2_CDS_0609","persistent","","10","10","1.0","NA","NA","","","","626","626","626.0","GCA_000307975.2_ASM30797v2_CDS_2056","GCA_003012895.2_ASM301289v2_CDS_0397","GCA_000015425.1_ASM1542v1_CDS_3486","GCA_000189735.2_ASM18973v2_CDS_3557","GCA_002009115.1_ASM200911v1_CDS_2181","GCA_002762545.2_ASM276254v2_CDS_1785","GCA_003359255.2_ASM335925v2_CDS_0609","GCA_003627485.2_ASM362748v2_CDS_0712","GCA_005280395.1_ASM528039v1_CDS_3764","GCA_005280355.1_ASM528035v1_CDS_3414"
"GCA_003359255.2_ASM335925v2_CDS_0835","persistent","","10","10","1.0","NA","NA","","","","1052","1070","1068.2","GCA_000307975.2_ASM30797v2_CDS_2196","GCA_003012895.2_ASM301289v2_CDS_0225","GCA_000015425.1_ASM1542v1_CDS_3238","GCA_000189735.2_ASM18973v2_CDS_3398","GCA_002009115.1_ASM200911v1_CDS_2346","GCA_002762545.2_ASM276254v2_CDS_1947","GCA_003359255.2_ASM335925v2_CDS_0835","GCA_003627485.2_ASM362748v2_CDS_0875","GCA_005280395.1_ASM528039v1_CDS_3936","GCA_005280355.1_ASM528035v1_CDS_2983"
"GCA_003359255.2_ASM335925v2_CDS_1060","persistent","","10","10","1.0","NA","NA","","","","368","536","519.2","GCA_000307975.2_ASM30797v2_CDS_3378","GCA_003012895.2_ASM301289v2_CDS_0053","GCA_000015425.1_ASM1542v1_CDS_3080","GCA_000189735.2_ASM18973v2_CDS_3234","GCA_002009115.1_ASM200911v1_CDS_2512","GCA_002762545.2_ASM276254v2_CDS_2109","GCA_003359255.2_ASM335925v2_CDS_1060","GCA_003627485.2_ASM362748v2_CDS_1036","GCA_005280395.1_ASM528039v1_CDS_0081","GCA_005280355.1_ASM528035v1_CDS_3145"
"GCA_003359255.2_ASM335925v2_CDS_1188","persistent","","10","10","1.0","NA","NA","","","","614","635","616.1","GCA_000307975.2_ASM30797v2_CDS_0311","GCA_003012895.2_ASM301289v2_CDS_3533","GCA_000015425.1_ASM1542v1_CDS_2985","GCA_000189735.2_ASM18973v2_CDS_3099","GCA_002009115.1_ASM200911v1_CDS_2601","GCA_002762545.2_ASM276254v2_CDS_2205","GCA_003359255.2_ASM335925v2_CDS_1188","GCA_003627485.2_ASM362748v2_CDS_1122","GCA_005280395.1_ASM528039v1_CDS_0171","GCA_005280355.1_ASM528035v1_CDS_3231"
"GCA_005280395.1_ASM528039v1_CDS_1081","cloud","","1","1","1.0","NA","NA","","","","1037","1037","1037.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_1081",""
"GCA_005280395.1_ASM528039v1_CDS_1401","cloud","","2","2","1.0","NA","NA","","","","287","287","287.0","","","","GCA_000189735.2_ASM18973v2_CDS_1750","","","","","GCA_005280395.1_ASM528039v1_CDS_1401",""
"GCA_005280395.1_ASM528039v1_CDS_1977","cloud","","1","1","1.0","NA","NA","","","","1154","1154","1154.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_1977",""
"GCA_005280395.1_ASM528039v1_CDS_2009","cloud","","1","1","1.0","NA","NA","","","","200","200","200.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_2009",""
"GCA_005280395.1_ASM528039v1_CDS_2041","cloud","","1","1","1.0","NA","NA","","","","128","128","128.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_2041",""
"GCA_005280395.1_ASM528039v1_CDS_2073","persistent","","10","13","1.3","NA","NA","","","","227","1262","874.77","GCA_000307975.2_ASM30797v2_CDS_2815","GCA_003012895.2_ASM301289v2_CDS_1996" "GCA_003012895.2_ASM301289v2_CDS_1997","GCA_000015425.1_ASM1542v1_CDS_1178","GCA_000189735.2_ASM18973v2_CDS_1306","GCA_002009115.1_ASM200911v1_CDS_0462","GCA_002762545.2_ASM276254v2_CDS_3284","GCA_003359255.2_ASM335925v2_CDS_2159" "GCA_003359255.2_ASM335925v2_CDS_2161" "GCA_003359255.2_ASM335925v2_CDS_2160","GCA_003627485.2_ASM362748v2_CDS_2892","GCA_005280395.1_ASM528039v1_CDS_2073","GCA_005280355.1_ASM528035v1_CDS_1517"
"GCA_005280395.1_ASM528039v1_CDS_2137","cloud","","1","1","1.0","NA","NA","","","","215","215","215.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_2137",""
"GCA_005280395.1_ASM528039v1_CDS_2329","persistent","","7","7","1.0","NA","NA","","","","371","641","602.43","GCA_000307975.2_ASM30797v2_CDS_2328","","","GCA_000189735.2_ASM18973v2_CDS_0995","GCA_002009115.1_ASM200911v1_CDS_0732","GCA_002762545.2_ASM276254v2_CDS_0258","","GCA_003627485.2_ASM362748v2_CDS_3836","GCA_005280395.1_ASM528039v1_CDS_2329","GCA_005280355.1_ASM528035v1_CDS_1783"
"GCA_005280395.1_ASM528039v1_CDS_2425","cloud","","1","1","1.0","NA","NA","","","","107","107","107.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_2425",""
"GCA_005280395.1_ASM528039v1_CDS_2810","persistent","","10","10","1.0","NA","NA","","","","584","692","681.2","GCA_000307975.2_ASM30797v2_CDS_0437","GCA_003012895.2_ASM301289v2_CDS_1409","GCA_000015425.1_ASM1542v1_CDS_0462","GCA_000189735.2_ASM18973v2_CDS_0507","GCA_002009115.1_ASM200911v1_CDS_1251","GCA_002762545.2_ASM276254v2_CDS_0769","GCA_003359255.2_ASM335925v2_CDS_4598","GCA_003627485.2_ASM362748v2_CDS_3323","GCA_005280395.1_ASM528039v1_CDS_2810","GCA_005280355.1_ASM528035v1_CDS_2301"
"GCA_005280395.1_ASM528039v1_CDS_2842","persistent","","10","10","1.0","NA","NA","","","","368","434","374.6","GCA_000307975.2_ASM30797v2_CDS_0467","GCA_003012895.2_ASM301289v2_CDS_1375","GCA_000015425.1_ASM1542v1_CDS_0432","GCA_000189735.2_ASM18973v2_CDS_0476","GCA_002009115.1_ASM200911v1_CDS_1281","GCA_002762545.2_ASM276254v2_CDS_0799","GCA_003359255.2_ASM335925v2_CDS_4641","GCA_003627485.2_ASM362748v2_CDS_3293","GCA_005280395.1_ASM528039v1_CDS_2842","GCA_005280355.1_ASM528035v1_CDS_2331"
"GCA_005280395.1_ASM528039v1_CDS_3035","persistent","","10","11","1.1","NA","NA","","","","284","1415","1273.18","GCA_000307975.2_ASM30797v2_CDS_2941","GCA_003012895.2_ASM301289v2_CDS_1158" "GCA_003012895.2_ASM301289v2_CDS_1159","GCA_000015425.1_ASM1542v1_CDS_0235","GCA_000189735.2_ASM18973v2_CDS_0284","GCA_002009115.1_ASM200911v1_CDS_1473","GCA_002762545.2_ASM276254v2_CDS_0994","GCA_003359255.2_ASM335925v2_CDS_4916","GCA_003627485.2_ASM362748v2_CDS_3102","GCA_005280395.1_ASM528039v1_CDS_3035","GCA_005280355.1_ASM528035v1_CDS_2522"
"GCA_005280395.1_ASM528039v1_CDS_3324","persistent","","10","12","1.2","NA","NA","","","","134","1004","822.0","GCA_000307975.2_ASM30797v2_CDS_1913","GCA_003012895.2_ASM301289v2_CDS_0897","GCA_000015425.1_ASM1542v1_CDS_0010","GCA_000189735.2_ASM18973v2_CDS_0003","GCA_002009115.1_ASM200911v1_CDS_1764","GCA_002762545.2_ASM276254v2_CDS_1312","GCA_003359255.2_ASM335925v2_CDS_0021" "GCA_003359255.2_ASM335925v2_CDS_0019" "GCA_003359255.2_ASM335925v2_CDS_0020","GCA_003627485.2_ASM362748v2_CDS_0271","GCA_005280395.1_ASM528039v1_CDS_3324","GCA_005280355.1_ASM528035v1_CDS_3876"
"GCA_005280395.1_ASM528039v1_CDS_3356","persistent","","10","11","1.1","NA","NA","","","","182","1028","936.64","GCA_000307975.2_ASM30797v2_CDS_0026","GCA_003012895.2_ASM301289v2_CDS_0859" "GCA_003012895.2_ASM301289v2_CDS_0860","GCA_000015425.1_ASM1542v1_CDS_3894","GCA_000189735.2_ASM18973v2_CDS_3931","GCA_002009115.1_ASM200911v1_CDS_1795","GCA_002762545.2_ASM276254v2_CDS_1383","GCA_003359255.2_ASM335925v2_CDS_0068","GCA_003627485.2_ASM362748v2_CDS_0303","GCA_005280395.1_ASM528039v1_CDS_3356","GCA_005280355.1_ASM528035v1_CDS_3807"
"GCA_005280395.1_ASM528039v1_CDS_3484","cloud","","1","1","1.0","NA","NA","","","","605","605","605.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_3484",""
"GCA_005280395.1_ASM528039v1_CDS_3548","cloud","","1","1","1.0","NA","NA","","","","497","497","497.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_3548",""
"GCA_005280395.1_ASM528039v1_CDS_3868","persistent","","10","12","1.2","NA","NA","","","","746","2750","2283.75","GCA_000307975.2_ASM30797v2_CDS_2130","GCA_003012895.2_ASM301289v2_CDS_0298" "GCA_003012895.2_ASM301289v2_CDS_0299","GCA_000015425.1_ASM1542v1_CDS_3304","GCA_000189735.2_ASM18973v2_CDS_3464","GCA_002009115.1_ASM200911v1_CDS_2279","GCA_002762545.2_ASM276254v2_CDS_1879","GCA_003359255.2_ASM335925v2_CDS_0735" "GCA_003359255.2_ASM335925v2_CDS_0736","GCA_003627485.2_ASM362748v2_CDS_0805","GCA_005280395.1_ASM528039v1_CDS_3868","GCA_005280355.1_ASM528035v1_CDS_2912"
"GCA_005280395.1_ASM528039v1_CDS_3900","persistent","","10","10","1.0","NA","NA","","","","1229","1229","1229.0","GCA_000307975.2_ASM30797v2_CDS_2163","GCA_003012895.2_ASM301289v2_CDS_0260","GCA_000015425.1_ASM1542v1_CDS_3273","GCA_000189735.2_ASM18973v2_CDS_3431","GCA_002009115.1_ASM200911v1_CDS_2313","GCA_002762545.2_ASM276254v2_CDS_1913","GCA_003359255.2_ASM335925v2_CDS_0788","GCA_003627485.2_ASM362748v2_CDS_0842","GCA_005280395.1_ASM528039v1_CDS_3900","GCA_005280355.1_ASM528035v1_CDS_2950"
"GCA_005280395.1_ASM528039v1_CDS_3996","persistent","","10","11","1.1","NA","NA","","","","545","1454","1293.36","GCA_000307975.2_ASM30797v2_CDS_3122","GCA_003012895.2_ASM301289v2_CDS_0158","GCA_000015425.1_ASM1542v1_CDS_3178","GCA_000189735.2_ASM18973v2_CDS_3338","GCA_002009115.1_ASM200911v1_CDS_2416","GCA_002762545.2_ASM276254v2_CDS_2011","GCA_003359255.2_ASM335925v2_CDS_0932" "GCA_003359255.2_ASM335925v2_CDS_0931","GCA_003627485.2_ASM362748v2_CDS_0940","GCA_005280395.1_ASM528039v1_CDS_3996","GCA_005280355.1_ASM528035v1_CDS_3049"
"GCA_005280395.1_ASM528039v1_CDS_4124","cloud","","1","1","1.0","NA","NA","","","","587","587","587.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_4124",""
"GCA_003359255.2_ASM335925v2_CDS_4488","cloud","","1","1","1.0","NA","NA","","","","170","170","170.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_4488","","",""
"GCA_000307975.2_ASM30797v2_CDS_0001","persistent","","10","11","1.1","NA","NA","","","","185","599","519.09","GCA_000307975.2_ASM30797v2_CDS_0001","GCA_003012895.2_ASM301289v2_CDS_0891","GCA_000015425.1_ASM1542v1_CDS_3921","GCA_000189735.2_ASM18973v2_CDS_3956","GCA_002009115.1_ASM200911v1_CDS_1770","GCA_002762545.2_ASM276254v2_CDS_1358","GCA_003359255.2_ASM335925v2_CDS_0028","GCA_003627485.2_ASM362748v2_CDS_0278","GCA_005280395.1_ASM528039v1_CDS_3330" "GCA_005280395.1_ASM528039v1_CDS_3329","GCA_005280355.1_ASM528035v1_CDS_3832"
"GCA_000307975.2_ASM30797v2_CDS_0033","persistent","","10","10","1.0","NA","NA","","","","158","158","158.0","GCA_000307975.2_ASM30797v2_CDS_0033","GCA_003012895.2_ASM301289v2_CDS_0852","GCA_000015425.1_ASM1542v1_CDS_3887","GCA_000189735.2_ASM18973v2_CDS_3924","GCA_002009115.1_ASM200911v1_CDS_1802","GCA_002762545.2_ASM276254v2_CDS_1390","GCA_003359255.2_ASM335925v2_CDS_0076","GCA_003627485.2_ASM362748v2_CDS_0310","GCA_005280395.1_ASM528039v1_CDS_3363","GCA_005280355.1_ASM528035v1_CDS_3800"
"GCA_000307975.2_ASM30797v2_CDS_0065","persistent","","10","11","1.1","NA","NA","","","","887","1838","1672.45","GCA_000307975.2_ASM30797v2_CDS_0065","GCA_003012895.2_ASM301289v2_CDS_0786","GCA_000015425.1_ASM1542v1_CDS_3850" "GCA_000015425.1_ASM1542v1_CDS_3849","GCA_000189735.2_ASM18973v2_CDS_3892","GCA_002009115.1_ASM200911v1_CDS_1834","GCA_002762545.2_ASM276254v2_CDS_1434","GCA_003359255.2_ASM335925v2_CDS_0128","GCA_003627485.2_ASM362748v2_CDS_0344","GCA_005280395.1_ASM528039v1_CDS_3396","GCA_005280355.1_ASM528035v1_CDS_3766"
"GCA_000307975.2_ASM30797v2_CDS_0097","shell","","5","6","1.2","NA","NA","","","","260","698","555.5","GCA_000307975.2_ASM30797v2_CDS_0097","GCA_003012895.2_ASM301289v2_CDS_0753","","GCA_000189735.2_ASM18973v2_CDS_3859","GCA_002009115.1_ASM200911v1_CDS_1868" "GCA_002009115.1_ASM200911v1_CDS_1869","","","","","GCA_005280355.1_ASM528035v1_CDS_3733"
"GCA_000307975.2_ASM30797v2_CDS_0129","persistent","","10","11","1.1","NA","NA","","","","323","902","820.18","GCA_000307975.2_ASM30797v2_CDS_0129","GCA_003012895.2_ASM301289v2_CDS_0717","GCA_000015425.1_ASM1542v1_CDS_3775","GCA_000189735.2_ASM18973v2_CDS_3827","GCA_002009115.1_ASM200911v1_CDS_1901","GCA_002762545.2_ASM276254v2_CDS_1502","GCA_003359255.2_ASM335925v2_CDS_0206" "GCA_003359255.2_ASM335925v2_CDS_0207","GCA_003627485.2_ASM362748v2_CDS_0427","GCA_005280395.1_ASM528039v1_CDS_3472","GCA_005280355.1_ASM528035v1_CDS_3700"
"GCA_000307975.2_ASM30797v2_CDS_0161","persistent","","10","10","1.0","NA","NA","","","","725","794","787.1","GCA_000307975.2_ASM30797v2_CDS_0161","GCA_003012895.2_ASM301289v2_CDS_3173","GCA_000015425.1_ASM1542v1_CDS_2598","GCA_000189735.2_ASM18973v2_CDS_2702","GCA_002009115.1_ASM200911v1_CDS_2942","GCA_002762545.2_ASM276254v2_CDS_2625","GCA_003359255.2_ASM335925v2_CDS_1687","GCA_003627485.2_ASM362748v2_CDS_1544","GCA_005280395.1_ASM528039v1_CDS_0564","GCA_005280355.1_ASM528035v1_CDS_0292"
"GCA_000307975.2_ASM30797v2_CDS_0193","persistent","","10","10","1.0","NA","NA","","","","902","902","902.0","GCA_000307975.2_ASM30797v2_CDS_0193","GCA_003012895.2_ASM301289v2_CDS_3379","GCA_000015425.1_ASM1542v1_CDS_2823","GCA_000189735.2_ASM18973v2_CDS_2981","GCA_002009115.1_ASM200911v1_CDS_2721","GCA_002762545.2_ASM276254v2_CDS_2331","GCA_003359255.2_ASM335925v2_CDS_1356","GCA_003627485.2_ASM362748v2_CDS_1243","GCA_005280395.1_ASM528039v1_CDS_0350","GCA_005280355.1_ASM528035v1_CDS_0066"
"GCA_000307975.2_ASM30797v2_CDS_0225","persistent","","9","9","1.0","NA","NA","","","","440","491","485.33","GCA_000307975.2_ASM30797v2_CDS_0225","GCA_003012895.2_ASM301289v2_CDS_3441","GCA_000015425.1_ASM1542v1_CDS_2857","GCA_000189735.2_ASM18973v2_CDS_3013","GCA_002009115.1_ASM200911v1_CDS_2689","GCA_002762545.2_ASM276254v2_CDS_2295","GCA_003359255.2_ASM335925v2_CDS_1308","","GCA_005280395.1_ASM528039v1_CDS_0315","GCA_005280355.1_ASM528035v1_CDS_0033"
"GCA_000307975.2_ASM30797v2_CDS_0257","persistent","","10","12","1.2","NA","NA","","","","386","1235","1028.5","GCA_000307975.2_ASM30797v2_CDS_0257","GCA_003012895.2_ASM301289v2_CDS_3476" "GCA_003012895.2_ASM301289v2_CDS_3475","GCA_000015425.1_ASM1542v1_CDS_2890","GCA_000189735.2_ASM18973v2_CDS_3045","GCA_002009115.1_ASM200911v1_CDS_2657","GCA_002762545.2_ASM276254v2_CDS_2261","GCA_003359255.2_ASM335925v2_CDS_1261" "GCA_003359255.2_ASM335925v2_CDS_1260","GCA_003627485.2_ASM362748v2_CDS_1176","GCA_005280395.1_ASM528039v1_CDS_0229","GCA_005280355.1_ASM528035v1_CDS_3285"
"GCA_000307975.2_ASM30797v2_CDS_0289","persistent","","10","10","1.0","NA","NA","","","","671","686","683.3","GCA_000307975.2_ASM30797v2_CDS_0289","GCA_003012895.2_ASM301289v2_CDS_3510","GCA_000015425.1_ASM1542v1_CDS_2926","GCA_000189735.2_ASM18973v2_CDS_3077","GCA_002009115.1_ASM200911v1_CDS_2625","GCA_002762545.2_ASM276254v2_CDS_2228","GCA_003359255.2_ASM335925v2_CDS_1220","GCA_003627485.2_ASM362748v2_CDS_1144","GCA_005280395.1_ASM528039v1_CDS_0195","GCA_005280355.1_ASM528035v1_CDS_3253"
"GCA_000307975.2_ASM30797v2_CDS_0321","persistent","","10","10","1.0","NA","NA","","","","836","1097","1070.9","GCA_000307975.2_ASM30797v2_CDS_0321","GCA_003012895.2_ASM301289v2_CDS_3547","GCA_000015425.1_ASM1542v1_CDS_2995","GCA_000189735.2_ASM18973v2_CDS_3160","GCA_002009115.1_ASM200911v1_CDS_2591","GCA_002762545.2_ASM276254v2_CDS_2195","GCA_003359255.2_ASM335925v2_CDS_1173","GCA_003627485.2_ASM362748v2_CDS_1112","GCA_005280395.1_ASM528039v1_CDS_0160","GCA_005280355.1_ASM528035v1_CDS_3221"
"GCA_000307975.2_ASM30797v2_CDS_0353","persistent","","10","10","1.0","NA","NA","","","","791","791","791.0","GCA_000307975.2_ASM30797v2_CDS_0353","GCA_003012895.2_ASM301289v2_CDS_0002","GCA_000015425.1_ASM1542v1_CDS_3030","GCA_000189735.2_ASM18973v2_CDS_3192","GCA_002009115.1_ASM200911v1_CDS_2557","GCA_002762545.2_ASM276254v2_CDS_2160","GCA_003359255.2_ASM335925v2_CDS_1125","GCA_003627485.2_ASM362748v2_CDS_1079","GCA_005280395.1_ASM528039v1_CDS_0123","GCA_005280355.1_ASM528035v1_CDS_3189"
"GCA_000307975.2_ASM30797v2_CDS_0385","persistent","","10","12","1.2","NA","NA","","","","1739","4520","3772.0","GCA_000307975.2_ASM30797v2_CDS_0385","GCA_003012895.2_ASM301289v2_CDS_0189" "GCA_003012895.2_ASM301289v2_CDS_0190","GCA_000015425.1_ASM1542v1_CDS_3208","GCA_000189735.2_ASM18973v2_CDS_3368","GCA_002009115.1_ASM200911v1_CDS_2380","GCA_002762545.2_ASM276254v2_CDS_1979","GCA_003359255.2_ASM335925v2_CDS_0885" "GCA_003359255.2_ASM335925v2_CDS_0884","GCA_003627485.2_ASM362748v2_CDS_0910","GCA_005280395.1_ASM528039v1_CDS_3966","GCA_005280355.1_ASM528035v1_CDS_3016"
"GCA_000307975.2_ASM30797v2_CDS_0417","persistent","","10","10","1.0","NA","NA","","","","191","587","533.9","GCA_000307975.2_ASM30797v2_CDS_0417","GCA_003012895.2_ASM301289v2_CDS_1430","GCA_000015425.1_ASM1542v1_CDS_0482","GCA_000189735.2_ASM18973v2_CDS_0527","GCA_002009115.1_ASM200911v1_CDS_1230","GCA_002762545.2_ASM276254v2_CDS_0747","GCA_003359255.2_ASM335925v2_CDS_4565","GCA_003627485.2_ASM362748v2_CDS_3343","GCA_005280395.1_ASM528039v1_CDS_2788","GCA_005280355.1_ASM528035v1_CDS_2281"
"GCA_000307975.2_ASM30797v2_CDS_0449","persistent","","10","11","1.1","NA","NA","","","","830","2636","2391.09","GCA_000307975.2_ASM30797v2_CDS_0449","GCA_003012895.2_ASM301289v2_CDS_1395","GCA_000015425.1_ASM1542v1_CDS_0450","GCA_000189735.2_ASM18973v2_CDS_0494","GCA_002009115.1_ASM200911v1_CDS_1263","GCA_002762545.2_ASM276254v2_CDS_0781","GCA_003359255.2_ASM335925v2_CDS_4614" "GCA_003359255.2_ASM335925v2_CDS_4613","GCA_003627485.2_ASM362748v2_CDS_3311","GCA_005280395.1_ASM528039v1_CDS_2823","GCA_005280355.1_ASM528035v1_CDS_2313"
"GCA_000307975.2_ASM30797v2_CDS_0481","persistent","","10","10","1.0","NA","NA","","","","983","1052","1045.1","GCA_000307975.2_ASM30797v2_CDS_0481","GCA_003012895.2_ASM301289v2_CDS_1363","GCA_000015425.1_ASM1542v1_CDS_0420","GCA_000189735.2_ASM18973v2_CDS_0462","GCA_002009115.1_ASM200911v1_CDS_1295","GCA_002762545.2_ASM276254v2_CDS_0814","GCA_003359255.2_ASM335925v2_CDS_4664","GCA_003627485.2_ASM362748v2_CDS_3279","GCA_005280395.1_ASM528039v1_CDS_2857","GCA_005280355.1_ASM528035v1_CDS_2345"
"GCA_000307975.2_ASM30797v2_CDS_0513","persistent","","9","9","1.0","NA","NA","","","","1481","1481","1481.0","GCA_000307975.2_ASM30797v2_CDS_0513","","GCA_000015425.1_ASM1542v1_CDS_1470","GCA_000189735.2_ASM18973v2_CDS_1513","GCA_002009115.1_ASM200911v1_CDS_0299","GCA_002762545.2_ASM276254v2_CDS_2843","GCA_003359255.2_ASM335925v2_CDS_2426","GCA_003627485.2_ASM362748v2_CDS_1755","GCA_005280395.1_ASM528039v1_CDS_1771","GCA_005280355.1_ASM528035v1_CDS_1359"
"GCA_000307975.2_ASM30797v2_CDS_0545","persistent","","7","8","1.14","NA","NA","","","","935","4907","4286.38","GCA_000307975.2_ASM30797v2_CDS_0545","","","GCA_000189735.2_ASM18973v2_CDS_1481","GCA_002009115.1_ASM200911v1_CDS_0331","GCA_002762545.2_ASM276254v2_CDS_2811","GCA_003359255.2_ASM335925v2_CDS_2385" "GCA_003359255.2_ASM335925v2_CDS_2384","GCA_003627485.2_ASM362748v2_CDS_1723","","GCA_005280355.1_ASM528035v1_CDS_1391"
