"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_014720715.1_ASM1472071v1","GCA_014717695.1_ASM1471769v1","GCA_014718155.1_ASM1471815v1","GCA_014718535.1_ASM1471853v1","GCA_014719655.1_ASM1471965v1","GCA_014718955.1_ASM1471895v1","GCA_014718755.1_ASM1471875v1","GCA_014717935.1_ASM1471793v1","GCA_014722275.1_ASM1472227v1","GCA_014720295.1_ASM1472029v1"
"GCA_014722275.1_ASM1472227v1_CDS_1737","persistent","","10","10","1.0","NA","NA","","","","677","677","677.0","GCA_014720715.1_ASM1472071v1_CDS_2185","GCA_014717695.1_ASM1471769v1_CDS_2014","GCA_014718155.1_ASM1471815v1_CDS_2088","GCA_014718535.1_ASM1471853v1_CDS_1879","GCA_014719655.1_ASM1471965v1_CDS_2065","GCA_014718955.1_ASM1471895v1_CDS_2247","GCA_014718755.1_ASM1471875v1_CDS_2291","GCA_014717935.1_ASM1471793v1_CDS_2115","GCA_014722275.1_ASM1472227v1_CDS_1737","GCA_014720295.1_ASM1472029v1_CDS_1787"
"GCA_014722275.1_ASM1472227v1_CDS_1801","shell","","3","3","1.0","NA","NA","","","","143","143","143.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_2229","","GCA_014722275.1_ASM1472227v1_CDS_1801","GCA_014720295.1_ASM1472029v1_CDS_1853"
"GCA_014722275.1_ASM1472227v1_CDS_1833","shell","","3","3","1.0","NA","NA","","","","800","800","800.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_2199","","GCA_014722275.1_ASM1472227v1_CDS_1833","GCA_014720295.1_ASM1472029v1_CDS_1883"
"GCA_014722275.1_ASM1472227v1_CDS_1993","persistent","","10","10","1.0","NA","NA","","","","491","491","491.0","GCA_014720715.1_ASM1472071v1_CDS_1991","GCA_014717695.1_ASM1471769v1_CDS_1824","GCA_014718155.1_ASM1471815v1_CDS_1905","GCA_014718535.1_ASM1471853v1_CDS_2077","GCA_014719655.1_ASM1471965v1_CDS_1867","GCA_014718955.1_ASM1471895v1_CDS_2068","GCA_014718755.1_ASM1471875v1_CDS_2041","GCA_014717935.1_ASM1471793v1_CDS_1917","GCA_014722275.1_ASM1472227v1_CDS_1993","GCA_014720295.1_ASM1472029v1_CDS_2039"
"GCA_014722275.1_ASM1472227v1_CDS_2025","persistent","","10","10","1.0","NA","NA","","","","344","1280","1124.0","GCA_014720715.1_ASM1472071v1_CDS_1954","GCA_014717695.1_ASM1471769v1_CDS_1789","GCA_014718155.1_ASM1471815v1_CDS_1874","GCA_014718535.1_ASM1471853v1_CDS_2114","GCA_014719655.1_ASM1471965v1_CDS_1832","GCA_014718955.1_ASM1471895v1_CDS_2034","GCA_014718755.1_ASM1471875v1_CDS_2008","GCA_014717935.1_ASM1471793v1_CDS_1886","GCA_014722275.1_ASM1472227v1_CDS_2025","GCA_014720295.1_ASM1472029v1_CDS_2070"
"GCA_014722275.1_ASM1472227v1_CDS_2057","shell","","3","3","1.0","NA","NA","","","","1088","1088","1088.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1977","","GCA_014722275.1_ASM1472227v1_CDS_2057","GCA_014720295.1_ASM1472029v1_CDS_2101"
"GCA_014722275.1_ASM1472227v1_CDS_2089","shell","","3","3","1.0","NA","NA","","","","821","821","821.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1944","","GCA_014722275.1_ASM1472227v1_CDS_2089","GCA_014720295.1_ASM1472029v1_CDS_2133"
"GCA_014719655.1_ASM1471965v1_CDS_0113","persistent","","10","10","1.0","NA","NA","","","","1310","1310","1310.0","GCA_014720715.1_ASM1472071v1_CDS_0126","GCA_014717695.1_ASM1471769v1_CDS_0114","GCA_014718155.1_ASM1471815v1_CDS_0118","GCA_014718535.1_ASM1471853v1_CDS_0120","GCA_014719655.1_ASM1471965v1_CDS_0113","GCA_014718955.1_ASM1471895v1_CDS_0121","GCA_014718755.1_ASM1471875v1_CDS_0114","GCA_014717935.1_ASM1471793v1_CDS_0114","GCA_014722275.1_ASM1472227v1_CDS_3959","GCA_014720295.1_ASM1472029v1_CDS_3997"
"GCA_014719655.1_ASM1471965v1_CDS_0241","cloud","","1","1","1.0","NA","NA","","","","302","302","302.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_0241","","","","",""
"GCA_014719655.1_ASM1471965v1_CDS_0497","persistent","","9","9","1.0","NA","NA","","","","245","245","245.0","","GCA_014717695.1_ASM1471769v1_CDS_0487","GCA_014718155.1_ASM1471815v1_CDS_0486","GCA_014718535.1_ASM1471853v1_CDS_0523","GCA_014719655.1_ASM1471965v1_CDS_0497","GCA_014718955.1_ASM1471895v1_CDS_0558","GCA_014718755.1_ASM1471875v1_CDS_0479","GCA_014717935.1_ASM1471793v1_CDS_0525","GCA_014722275.1_ASM1472227v1_CDS_3574","GCA_014720295.1_ASM1472029v1_CDS_3621"
"GCA_014719655.1_ASM1471965v1_CDS_0593","persistent","","10","10","1.0","NA","NA","","","","362","374","363.2","GCA_014720715.1_ASM1472071v1_CDS_0646","GCA_014717695.1_ASM1471769v1_CDS_0578","GCA_014718155.1_ASM1471815v1_CDS_0577","GCA_014718535.1_ASM1471853v1_CDS_0620","GCA_014719655.1_ASM1471965v1_CDS_0593","GCA_014718955.1_ASM1471895v1_CDS_0648","GCA_014718755.1_ASM1471875v1_CDS_0570","GCA_014717935.1_ASM1471793v1_CDS_0616","GCA_014722275.1_ASM1472227v1_CDS_3482","GCA_014720295.1_ASM1472029v1_CDS_3526"
"GCA_014719655.1_ASM1471965v1_CDS_0689","persistent","","10","11","1.1","NA","NA","","","","284","1133","1034.82","GCA_014720715.1_ASM1472071v1_CDS_0749","GCA_014717695.1_ASM1471769v1_CDS_0666","GCA_014718155.1_ASM1471815v1_CDS_0666","GCA_014718535.1_ASM1471853v1_CDS_0720" "GCA_014718535.1_ASM1471853v1_CDS_0721","GCA_014719655.1_ASM1471965v1_CDS_0689","GCA_014718955.1_ASM1471895v1_CDS_0743","GCA_014718755.1_ASM1471875v1_CDS_0662","GCA_014717935.1_ASM1471793v1_CDS_0703","GCA_014722275.1_ASM1472227v1_CDS_3389","GCA_014720295.1_ASM1472029v1_CDS_3430"
"GCA_014719655.1_ASM1471965v1_CDS_0753","persistent","","10","11","1.1","NA","NA","","","","326","1016","928.18","GCA_014720715.1_ASM1472071v1_CDS_0818","GCA_014717695.1_ASM1471769v1_CDS_0737","GCA_014718155.1_ASM1471815v1_CDS_0730","GCA_014718535.1_ASM1471853v1_CDS_0790","GCA_014719655.1_ASM1471965v1_CDS_0753","GCA_014718955.1_ASM1471895v1_CDS_0877","GCA_014718755.1_ASM1471875v1_CDS_0726","GCA_014717935.1_ASM1471793v1_CDS_0768","GCA_014722275.1_ASM1472227v1_CDS_3323","GCA_014720295.1_ASM1472029v1_CDS_3367" "GCA_014720295.1_ASM1472029v1_CDS_3366"
"GCA_014719655.1_ASM1471965v1_CDS_0785","persistent","","10","10","1.0","NA","NA","","","","653","653","653.0","GCA_014720715.1_ASM1472071v1_CDS_0849","GCA_014717695.1_ASM1471769v1_CDS_0765","GCA_014718155.1_ASM1471815v1_CDS_0757","GCA_014718535.1_ASM1471853v1_CDS_0821","GCA_014719655.1_ASM1471965v1_CDS_0785","GCA_014718955.1_ASM1471895v1_CDS_0905","GCA_014718755.1_ASM1471875v1_CDS_0754","GCA_014717935.1_ASM1471793v1_CDS_0796","GCA_014722275.1_ASM1472227v1_CDS_3295","GCA_014720295.1_ASM1472029v1_CDS_3337"
"GCA_014719655.1_ASM1471965v1_CDS_0945","persistent","","10","10","1.0","NA","NA","","","","485","680","635.3","GCA_014720715.1_ASM1472071v1_CDS_0979","GCA_014717695.1_ASM1471769v1_CDS_0884","GCA_014718155.1_ASM1471815v1_CDS_0873","GCA_014718535.1_ASM1471853v1_CDS_0947","GCA_014719655.1_ASM1471965v1_CDS_0945","GCA_014718955.1_ASM1471895v1_CDS_1050","GCA_014718755.1_ASM1471875v1_CDS_0897","GCA_014717935.1_ASM1471793v1_CDS_0908","GCA_014722275.1_ASM1472227v1_CDS_3073","GCA_014720295.1_ASM1472029v1_CDS_3123"
"GCA_014719655.1_ASM1471965v1_CDS_0977","persistent","","10","10","1.0","NA","NA","","","","629","629","629.0","GCA_014720715.1_ASM1472071v1_CDS_1007","GCA_014717695.1_ASM1471769v1_CDS_0910","GCA_014718155.1_ASM1471815v1_CDS_0904","GCA_014718535.1_ASM1471853v1_CDS_0974","GCA_014719655.1_ASM1471965v1_CDS_0977","GCA_014718955.1_ASM1471895v1_CDS_1080","GCA_014718755.1_ASM1471875v1_CDS_0925","GCA_014717935.1_ASM1471793v1_CDS_0936","GCA_014722275.1_ASM1472227v1_CDS_3044","GCA_014720295.1_ASM1472029v1_CDS_3091"
"GCA_014719655.1_ASM1471965v1_CDS_1137","persistent","","10","10","1.0","NA","NA","","","","830","830","830.0","GCA_014720715.1_ASM1472071v1_CDS_1171","GCA_014717695.1_ASM1471769v1_CDS_1072","GCA_014718155.1_ASM1471815v1_CDS_1064","GCA_014718535.1_ASM1471853v1_CDS_1137","GCA_014719655.1_ASM1471965v1_CDS_1137","GCA_014718955.1_ASM1471895v1_CDS_1246","GCA_014718755.1_ASM1471875v1_CDS_1123","GCA_014717935.1_ASM1471793v1_CDS_1134","GCA_014722275.1_ASM1472227v1_CDS_2820","GCA_014720295.1_ASM1472029v1_CDS_2864"
"GCA_014719655.1_ASM1471965v1_CDS_1233","persistent","","10","10","1.0","NA","NA","","","","650","650","650.0","GCA_014720715.1_ASM1472071v1_CDS_1262","GCA_014717695.1_ASM1471769v1_CDS_1155","GCA_014718155.1_ASM1471815v1_CDS_1195","GCA_014718535.1_ASM1471853v1_CDS_1235","GCA_014719655.1_ASM1471965v1_CDS_1233","GCA_014718955.1_ASM1471895v1_CDS_1403","GCA_014718755.1_ASM1471875v1_CDS_1208","GCA_014717935.1_ASM1471793v1_CDS_1224","GCA_014722275.1_ASM1472227v1_CDS_2719","GCA_014720295.1_ASM1472029v1_CDS_2773"
"GCA_014719655.1_ASM1471965v1_CDS_1265","persistent","","10","11","1.1","NA","NA","","","","248","902","819.64","GCA_014720715.1_ASM1472071v1_CDS_1295","GCA_014717695.1_ASM1471769v1_CDS_1186","GCA_014718155.1_ASM1471815v1_CDS_1226","GCA_014718535.1_ASM1471853v1_CDS_1266","GCA_014719655.1_ASM1471965v1_CDS_1265","GCA_014718955.1_ASM1471895v1_CDS_1437","GCA_014718755.1_ASM1471875v1_CDS_1357","GCA_014717935.1_ASM1471793v1_CDS_1254","GCA_014722275.1_ASM1472227v1_CDS_2689","GCA_014720295.1_ASM1472029v1_CDS_2741" "GCA_014720295.1_ASM1472029v1_CDS_2742"
"GCA_014719655.1_ASM1471965v1_CDS_1297","persistent","","10","10","1.0","NA","NA","","","","575","587","576.2","GCA_014720715.1_ASM1472071v1_CDS_1329","GCA_014717695.1_ASM1471769v1_CDS_1217","GCA_014718155.1_ASM1471815v1_CDS_1257","GCA_014718535.1_ASM1471853v1_CDS_1300","GCA_014719655.1_ASM1471965v1_CDS_1297","GCA_014718955.1_ASM1471895v1_CDS_1471","GCA_014718755.1_ASM1471875v1_CDS_1389","GCA_014717935.1_ASM1471793v1_CDS_1287","GCA_014722275.1_ASM1472227v1_CDS_2657","GCA_014720295.1_ASM1472029v1_CDS_2705"
"GCA_014719655.1_ASM1471965v1_CDS_1393","shell","","4","4","1.0","NA","NA","","","","1052","1052","1052.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_1393","","GCA_014718755.1_ASM1471875v1_CDS_1484","","GCA_014722275.1_ASM1472227v1_CDS_2552","GCA_014720295.1_ASM1472029v1_CDS_2601"
"GCA_014719655.1_ASM1471965v1_CDS_1489","persistent","","10","11","1.1","NA","NA","","","","485","1955","1755.36","GCA_014720715.1_ASM1472071v1_CDS_1535","GCA_014717695.1_ASM1471769v1_CDS_1414","GCA_014718155.1_ASM1471815v1_CDS_1444","GCA_014718535.1_ASM1471853v1_CDS_1497","GCA_014719655.1_ASM1471965v1_CDS_1489","GCA_014718955.1_ASM1471895v1_CDS_1641","GCA_014718755.1_ASM1471875v1_CDS_1578","GCA_014717935.1_ASM1471793v1_CDS_1466","GCA_014722275.1_ASM1472227v1_CDS_2457","GCA_014720295.1_ASM1472029v1_CDS_2501" "GCA_014720295.1_ASM1472029v1_CDS_2502"
"GCA_014719655.1_ASM1471965v1_CDS_1553","persistent","","10","10","1.0","NA","NA","","","","2756","2774","2759.6","GCA_014720715.1_ASM1472071v1_CDS_1608","GCA_014717695.1_ASM1471769v1_CDS_1480","GCA_014718155.1_ASM1471815v1_CDS_1507","GCA_014718535.1_ASM1471853v1_CDS_1573","GCA_014719655.1_ASM1471965v1_CDS_1553","GCA_014718955.1_ASM1471895v1_CDS_1707","GCA_014718755.1_ASM1471875v1_CDS_1643","GCA_014717935.1_ASM1471793v1_CDS_1532","GCA_014722275.1_ASM1472227v1_CDS_2393","GCA_014720295.1_ASM1472029v1_CDS_2436"
"GCA_014719655.1_ASM1471965v1_CDS_1649","persistent","","10","13","1.3","NA","NA","","","","383","1355","1036.77","GCA_014720715.1_ASM1472071v1_CDS_1701" "GCA_014720715.1_ASM1472071v1_CDS_1702","GCA_014717695.1_ASM1471769v1_CDS_1569","GCA_014718155.1_ASM1471815v1_CDS_1597","GCA_014718535.1_ASM1471853v1_CDS_1663","GCA_014719655.1_ASM1471965v1_CDS_1649","GCA_014718955.1_ASM1471895v1_CDS_1805" "GCA_014718955.1_ASM1471895v1_CDS_1806","GCA_014718755.1_ASM1471875v1_CDS_1732","GCA_014717935.1_ASM1471793v1_CDS_1620","GCA_014722275.1_ASM1472227v1_CDS_2304" "GCA_014722275.1_ASM1472227v1_CDS_2303","GCA_014720295.1_ASM1472029v1_CDS_2347"
"GCA_014719655.1_ASM1471965v1_CDS_1681","persistent","","10","10","1.0","NA","NA","","","","245","245","245.0","GCA_014720715.1_ASM1472071v1_CDS_1734","GCA_014717695.1_ASM1471769v1_CDS_1600","GCA_014718155.1_ASM1471815v1_CDS_1631","GCA_014718535.1_ASM1471853v1_CDS_1692","GCA_014719655.1_ASM1471965v1_CDS_1681","GCA_014718955.1_ASM1471895v1_CDS_1841","GCA_014718755.1_ASM1471875v1_CDS_1763","GCA_014717935.1_ASM1471793v1_CDS_1650","GCA_014722275.1_ASM1472227v1_CDS_2273","GCA_014720295.1_ASM1472029v1_CDS_2315"
"GCA_014719655.1_ASM1471965v1_CDS_1841","persistent","","10","13","1.3","NA","NA","","","","332","2075","1598.23","GCA_014720715.1_ASM1472071v1_CDS_1963" "GCA_014720715.1_ASM1472071v1_CDS_1964","GCA_014717695.1_ASM1471769v1_CDS_1800","GCA_014718155.1_ASM1471815v1_CDS_1883","GCA_014718535.1_ASM1471853v1_CDS_2104" "GCA_014718535.1_ASM1471853v1_CDS_2102" "GCA_014718535.1_ASM1471853v1_CDS_2103","GCA_014719655.1_ASM1471965v1_CDS_1841","GCA_014718955.1_ASM1471895v1_CDS_2043","GCA_014718755.1_ASM1471875v1_CDS_2018","GCA_014717935.1_ASM1471793v1_CDS_1894","GCA_014722275.1_ASM1472227v1_CDS_2015","GCA_014720295.1_ASM1472029v1_CDS_2061"
"GCA_014719655.1_ASM1471965v1_CDS_1873","persistent","","10","10","1.0","NA","NA","","","","362","785","742.7","GCA_014720715.1_ASM1472071v1_CDS_1997","GCA_014717695.1_ASM1471769v1_CDS_1830","GCA_014718155.1_ASM1471815v1_CDS_1911","GCA_014718535.1_ASM1471853v1_CDS_2071","GCA_014719655.1_ASM1471965v1_CDS_1873","GCA_014718955.1_ASM1471895v1_CDS_2074","GCA_014718755.1_ASM1471875v1_CDS_2047","GCA_014717935.1_ASM1471793v1_CDS_1923","GCA_014722275.1_ASM1472227v1_CDS_1987","GCA_014720295.1_ASM1472029v1_CDS_2033"
"GCA_014719655.1_ASM1471965v1_CDS_1937","persistent","","10","10","1.0","NA","NA","","","","236","236","236.0","GCA_014720715.1_ASM1472071v1_CDS_2057","GCA_014717695.1_ASM1471769v1_CDS_1892","GCA_014718155.1_ASM1471815v1_CDS_1968","GCA_014718535.1_ASM1471853v1_CDS_2005","GCA_014719655.1_ASM1471965v1_CDS_1937","GCA_014718955.1_ASM1471895v1_CDS_2130","GCA_014718755.1_ASM1471875v1_CDS_2113","GCA_014717935.1_ASM1471793v1_CDS_1989","GCA_014722275.1_ASM1472227v1_CDS_1923","GCA_014720295.1_ASM1472029v1_CDS_1970"
"GCA_014719655.1_ASM1471965v1_CDS_2161","cloud","","1","1","1.0","NA","NA","","","","2138","2138","2138.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_2161","","","","",""
"GCA_014719655.1_ASM1471965v1_CDS_2257","persistent","","10","14","1.4","NA","NA","","","","434","3473","2470.57","GCA_014720715.1_ASM1472071v1_CDS_2338" "GCA_014720715.1_ASM1472071v1_CDS_2337","GCA_014717695.1_ASM1471769v1_CDS_2164","GCA_014718155.1_ASM1471815v1_CDS_2235","GCA_014718535.1_ASM1471853v1_CDS_2312","GCA_014719655.1_ASM1471965v1_CDS_2257","GCA_014718955.1_ASM1471895v1_CDS_2388" "GCA_014718955.1_ASM1471895v1_CDS_2389","GCA_014718755.1_ASM1471875v1_CDS_2448" "GCA_014718755.1_ASM1471875v1_CDS_2447","GCA_014717935.1_ASM1471793v1_CDS_2266","GCA_014722275.1_ASM1472227v1_CDS_1578","GCA_014720295.1_ASM1472029v1_CDS_1626" "GCA_014720295.1_ASM1472029v1_CDS_1625"
"GCA_014719655.1_ASM1471965v1_CDS_2417","shell","","7","8","1.14","NA","NA","","","","194","653","566.75","","GCA_014717695.1_ASM1471769v1_CDS_2302","GCA_014718155.1_ASM1471815v1_CDS_2374" "GCA_014718155.1_ASM1471815v1_CDS_2373","","GCA_014719655.1_ASM1471965v1_CDS_2417","","GCA_014718755.1_ASM1471875v1_CDS_2604","GCA_014717935.1_ASM1471793v1_CDS_2392","GCA_014722275.1_ASM1472227v1_CDS_1412","GCA_014720295.1_ASM1472029v1_CDS_1455"
"GCA_014719655.1_ASM1471965v1_CDS_2577","persistent","","10","10","1.0","NA","NA","","","","278","587","513.5","GCA_014720715.1_ASM1472071v1_CDS_2606","GCA_014717695.1_ASM1471769v1_CDS_2531","GCA_014718155.1_ASM1471815v1_CDS_2598","GCA_014718535.1_ASM1471853v1_CDS_2587","GCA_014719655.1_ASM1471965v1_CDS_2577","GCA_014718955.1_ASM1471895v1_CDS_2610","GCA_014718755.1_ASM1471875v1_CDS_2765","GCA_014717935.1_ASM1471793v1_CDS_2558","GCA_014722275.1_ASM1472227v1_CDS_1248","GCA_014720295.1_ASM1472029v1_CDS_1284"
"GCA_014719655.1_ASM1471965v1_CDS_2641","cloud","","1","1","1.0","NA","NA","","","","512","512","512.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_2641","","","","",""
"GCA_014719655.1_ASM1471965v1_CDS_2673","cloud","","1","1","1.0","NA","NA","","","","188","188","188.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_2673","","","","",""
"GCA_014719655.1_ASM1471965v1_CDS_2801","persistent","","10","12","1.2","NA","NA","","","","251","560","463.0","GCA_014720715.1_ASM1472071v1_CDS_2745","GCA_014717695.1_ASM1471769v1_CDS_2693","GCA_014718155.1_ASM1471815v1_CDS_2760" "GCA_014718155.1_ASM1471815v1_CDS_2759","GCA_014718535.1_ASM1471853v1_CDS_2781","GCA_014719655.1_ASM1471965v1_CDS_2801","GCA_014718955.1_ASM1471895v1_CDS_2783","GCA_014718755.1_ASM1471875v1_CDS_2933","GCA_014717935.1_ASM1471793v1_CDS_2758","GCA_014722275.1_ASM1472227v1_CDS_1103","GCA_014720295.1_ASM1472029v1_CDS_1130" "GCA_014720295.1_ASM1472029v1_CDS_1129"
"GCA_014719655.1_ASM1471965v1_CDS_2961","cloud","","1","1","1.0","NA","NA","","","","248","248","248.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_2961","","","","",""
"GCA_014719655.1_ASM1471965v1_CDS_2993","persistent","","10","10","1.0","NA","NA","","","","722","722","722.0","GCA_014720715.1_ASM1472071v1_CDS_2952","GCA_014717695.1_ASM1471769v1_CDS_2876","GCA_014718155.1_ASM1471815v1_CDS_2936","GCA_014718535.1_ASM1471853v1_CDS_2991","GCA_014719655.1_ASM1471965v1_CDS_2993","GCA_014718955.1_ASM1471895v1_CDS_2966","GCA_014718755.1_ASM1471875v1_CDS_3236","GCA_014717935.1_ASM1471793v1_CDS_2927","GCA_014722275.1_ASM1472227v1_CDS_0850","GCA_014720295.1_ASM1472029v1_CDS_0869"
"GCA_014719655.1_ASM1471965v1_CDS_3090","persistent","","10","10","1.0","NA","NA","","","","506","566","560.0","GCA_014720715.1_ASM1472071v1_CDS_3040","GCA_014717695.1_ASM1471769v1_CDS_2978","GCA_014718155.1_ASM1471815v1_CDS_3021","GCA_014718535.1_ASM1471853v1_CDS_3080","GCA_014719655.1_ASM1471965v1_CDS_3090","GCA_014718955.1_ASM1471895v1_CDS_3061","GCA_014718755.1_ASM1471875v1_CDS_3328","GCA_014717935.1_ASM1471793v1_CDS_3039","GCA_014722275.1_ASM1472227v1_CDS_0758","GCA_014720295.1_ASM1472029v1_CDS_0775"
"GCA_014719655.1_ASM1471965v1_CDS_3122","persistent","","10","10","1.0","NA","NA","","","","509","509","509.0","GCA_014720715.1_ASM1472071v1_CDS_3073","GCA_014717695.1_ASM1471769v1_CDS_3012","GCA_014718155.1_ASM1471815v1_CDS_3052","GCA_014718535.1_ASM1471853v1_CDS_3112","GCA_014719655.1_ASM1471965v1_CDS_3122","GCA_014718955.1_ASM1471895v1_CDS_3092","GCA_014718755.1_ASM1471875v1_CDS_3358","GCA_014717935.1_ASM1471793v1_CDS_3070","GCA_014722275.1_ASM1472227v1_CDS_0727","GCA_014720295.1_ASM1472029v1_CDS_0744"
"GCA_014719655.1_ASM1471965v1_CDS_3250","persistent","","10","10","1.0","NA","NA","","","","707","851","836.6","GCA_014720715.1_ASM1472071v1_CDS_3196","GCA_014717695.1_ASM1471769v1_CDS_3155","GCA_014718155.1_ASM1471815v1_CDS_3191","GCA_014718535.1_ASM1471853v1_CDS_3231","GCA_014719655.1_ASM1471965v1_CDS_3250","GCA_014718955.1_ASM1471895v1_CDS_3218","GCA_014718755.1_ASM1471875v1_CDS_3475","GCA_014717935.1_ASM1471793v1_CDS_3195","GCA_014722275.1_ASM1472227v1_CDS_0607","GCA_014720295.1_ASM1472029v1_CDS_0615"
"GCA_014719655.1_ASM1471965v1_CDS_0114","persistent","","10","10","1.0","NA","NA","","","","467","563","543.8","GCA_014720715.1_ASM1472071v1_CDS_0127","GCA_014717695.1_ASM1471769v1_CDS_0115","GCA_014718155.1_ASM1471815v1_CDS_0119","GCA_014718535.1_ASM1471853v1_CDS_0121","GCA_014719655.1_ASM1471965v1_CDS_0114","GCA_014718955.1_ASM1471895v1_CDS_0122","GCA_014718755.1_ASM1471875v1_CDS_0115","GCA_014717935.1_ASM1471793v1_CDS_0115","GCA_014722275.1_ASM1472227v1_CDS_3958","GCA_014720295.1_ASM1472029v1_CDS_3996"
"GCA_014719655.1_ASM1471965v1_CDS_0242","cloud","","1","1","1.0","NA","NA","","","","236","236","236.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_0242","","","","",""
"GCA_014719655.1_ASM1471965v1_CDS_0594","persistent","","10","10","1.0","NA","NA","","","","482","482","482.0","GCA_014720715.1_ASM1472071v1_CDS_0647","GCA_014717695.1_ASM1471769v1_CDS_0579","GCA_014718155.1_ASM1471815v1_CDS_0578","GCA_014718535.1_ASM1471853v1_CDS_0621","GCA_014719655.1_ASM1471965v1_CDS_0594","GCA_014718955.1_ASM1471895v1_CDS_0649","GCA_014718755.1_ASM1471875v1_CDS_0571","GCA_014717935.1_ASM1471793v1_CDS_0617","GCA_014722275.1_ASM1472227v1_CDS_3481","GCA_014720295.1_ASM1472029v1_CDS_3525"
"GCA_014719655.1_ASM1471965v1_CDS_0626","persistent","","10","12","1.2","NA","NA","","","","296","1238","1037.0","GCA_014720715.1_ASM1472071v1_CDS_0681","GCA_014717695.1_ASM1471769v1_CDS_0611","GCA_014718155.1_ASM1471815v1_CDS_0610" "GCA_014718155.1_ASM1471815v1_CDS_0613","GCA_014718535.1_ASM1471853v1_CDS_0655","GCA_014719655.1_ASM1471965v1_CDS_0626","GCA_014718955.1_ASM1471895v1_CDS_0680","GCA_014718755.1_ASM1471875v1_CDS_0602","GCA_014717935.1_ASM1471793v1_CDS_0651","GCA_014722275.1_ASM1472227v1_CDS_3449","GCA_014720295.1_ASM1472029v1_CDS_3492" "GCA_014720295.1_ASM1472029v1_CDS_3493"
"GCA_014719655.1_ASM1471965v1_CDS_0786","persistent","","10","10","1.0","NA","NA","","","","287","287","287.0","GCA_014720715.1_ASM1472071v1_CDS_0850","GCA_014717695.1_ASM1471769v1_CDS_0766","GCA_014718155.1_ASM1471815v1_CDS_0758","GCA_014718535.1_ASM1471853v1_CDS_0822","GCA_014719655.1_ASM1471965v1_CDS_0786","GCA_014718955.1_ASM1471895v1_CDS_0906","GCA_014718755.1_ASM1471875v1_CDS_0755","GCA_014717935.1_ASM1471793v1_CDS_0797","GCA_014722275.1_ASM1472227v1_CDS_3294","GCA_014720295.1_ASM1472029v1_CDS_3336"
"GCA_014719655.1_ASM1471965v1_CDS_0978","persistent","","10","10","1.0","NA","NA","","","","1070","1070","1070.0","GCA_014720715.1_ASM1472071v1_CDS_1008","GCA_014717695.1_ASM1471769v1_CDS_0911","GCA_014718155.1_ASM1471815v1_CDS_0905","GCA_014718535.1_ASM1471853v1_CDS_0975","GCA_014719655.1_ASM1471965v1_CDS_0978","GCA_014718955.1_ASM1471895v1_CDS_1081","GCA_014718755.1_ASM1471875v1_CDS_0926","GCA_014717935.1_ASM1471793v1_CDS_0937","GCA_014722275.1_ASM1472227v1_CDS_3043","GCA_014720295.1_ASM1472029v1_CDS_3090"
"GCA_014719655.1_ASM1471965v1_CDS_1138","cloud","","4","4","1.0","NA","NA","","","","272","272","272.0","","","GCA_014718155.1_ASM1471815v1_CDS_1065","","GCA_014719655.1_ASM1471965v1_CDS_1138","","GCA_014718755.1_ASM1471875v1_CDS_1124","GCA_014717935.1_ASM1471793v1_CDS_1135","",""
"GCA_014719655.1_ASM1471965v1_CDS_1266","persistent","","10","10","1.0","NA","NA","","","","551","551","551.0","GCA_014720715.1_ASM1472071v1_CDS_1296","GCA_014717695.1_ASM1471769v1_CDS_1187","GCA_014718155.1_ASM1471815v1_CDS_1227","GCA_014718535.1_ASM1471853v1_CDS_1267","GCA_014719655.1_ASM1471965v1_CDS_1266","GCA_014718955.1_ASM1471895v1_CDS_1438","GCA_014718755.1_ASM1471875v1_CDS_1358","GCA_014717935.1_ASM1471793v1_CDS_1255","GCA_014722275.1_ASM1472227v1_CDS_2688","GCA_014720295.1_ASM1472029v1_CDS_2740"
"GCA_014719655.1_ASM1471965v1_CDS_1394","shell","","4","4","1.0","NA","NA","","","","1349","1349","1349.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_1394","","GCA_014718755.1_ASM1471875v1_CDS_1485","","GCA_014722275.1_ASM1472227v1_CDS_2551","GCA_014720295.1_ASM1472029v1_CDS_2600"
